plotcode,visit,lulc,phase,date,season,common_name,scientific_name,family,order,cue,individual
F7,8,forest,4,11/03/2023,post-winter,Golden Babbler,Cyanoderma chrysaeum,Timaliidae,Passeriformes,sight,10
F4,7,forest,4,09/03/2023,post-winter,Nepal Fulvetta,Alcippe nipalensis,Leiothrichidae,Passeriformes,call,1
F7,8,forest,4,11/03/2023,post-winter,Pygmy Cupwing,Pnoepyga pusilla,Pnoepygidae,Passeriformes,call,1
F7,8,forest,4,11/03/2023,post-winter,Red-headed Trogon,Harpactes erythrocephalus,Trogonidae,Trogoniformes,sight,1
F7,8,forest,4,11/03/2023,post-winter,Slaty-backed Forktail,Enicurus schistaceus,Muscicapidae,Passeriformes,call,1
F7,8,forest,4,11/03/2023,post-winter,White-throated Fantail,Rhipidura albicollis,Rhipiduridae,Passeriformes,call,1
J2,8,jhum,4,11/03/2023,post-winter,Brownish-flanked Bush Warbler,Horornis fortipes,Scotocercidae,Passeriformes,call,1
J2,8,jhum,4,11/03/2023,post-winter,Green-tailed Sunbird,Aethopyga nipalensis,Nectariniidae,Passeriformes,sight,1
J2,8,jhum,4,11/03/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
J2,8,jhum,4,11/03/2023,post-winter,Rufous-breasted Accentor,Prunella strophiata,Prunellidae,Passeriformes,sight,3
J2,8,jhum,4,11/03/2023,post-winter,Tickell's Leaf Warbler,Phylloscopus affinis,Phylloscopidae,Passeriformes,call,1
J2,8,jhum,4,11/03/2023,post-winter,White-rumped Munia,Lonchura striata,Estrildidae,Passeriformes,call,1
J3,8,jhum,4,11/03/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,sight,1
J3,8,jhum,4,11/03/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
J3,8,jhum,4,11/03/2023,post-winter,Hume's Bush Warbler,Horornis brunnescens,Scotocercidae,Passeriformes,call,1
J3,8,jhum,4,11/03/2023,post-winter,Rufous-breasted Accentor,Prunella strophiata,Prunellidae,Passeriformes,call,1
J3,8,jhum,4,11/03/2023,post-winter,White-rumped Munia,Lonchura striata,Estrildidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Black Bulbul,Hypsipetes leucocephalus,Pycnonotidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Fire-breasted Flowerpecker,Dicaeum ignipectus,Dicaeidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Great Barbet,Psilopogon virens,Megalaimidae,Piciformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Lesser racket-tailed Drongo,Dicrurus remifer,Dicruridae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Mountain Bulbul,Ixos mcclellandii,Pycnonotidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Orange-bellied Leafbird,Chloropsis hardwickii,Chloropseidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Pygmy Cupwing,Pnoepyga pusilla,Pnoepygidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Whiskered Yuhina,Yuhina flavicollis,Zosteropidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,White-bellied Erpornis,Erpornis zantholeuca,Vireonidae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,call,1
F5,8,forest,4,13/03/2023,post-winter,Yellow-cheeked Tit,Machlolophus spilonotus,Paridae,Passeriformes,call,1
F6,8,forest,4,13/03/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
F6,8,forest,4,13/03/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,call,1
F6,8,forest,4,13/03/2023,post-winter,Chestnut-crowned Warbler,Phylloscopus castaniceps,Phylloscopidae,Passeriformes,call,1
F6,8,forest,4,13/03/2023,post-winter,Fire-breasted Flowerpecker,Dicaeum ignipectus,Dicaeidae,Passeriformes,call,1
F6,8,forest,4,13/03/2023,post-winter,Lemon-rumped Warbler,Phylloscopus chloronotus,Phylloscopidae,Passeriformes,call,1
F6,8,forest,4,13/03/2023,post-winter,Mountain Bulbul,Ixos mcclellandii,Pycnonotidae,Passeriformes,sight,2
F6,8,forest,4,13/03/2023,post-winter,Orange-bellied Leafbird,Chloropsis hardwickii,Chloropseidae,Passeriformes,sight,1
F6,8,forest,4,13/03/2023,post-winter,Whiskered Yuhina,Yuhina flavicollis,Zosteropidae,Passeriformes,call,1
F6,8,forest,4,13/03/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,sight,3
F2,8,forest,4,14/03/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Bay Woodpecker,Blythipicus pyrrhotis,Picidae,Piciformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Black Bulbul,Hypsipetes leucocephalus,Pycnonotidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Black-chinned Yuhina,Yuhina nigrimenta,Zosteropidae,Passeriformes,sight,8
F2,8,forest,4,14/03/2023,post-winter,Black-crowned Scimitar Babbler,Pomatorhinus ferruginosus,Timaliidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Black-throated Sunbird,Aethopyga saturata,Nectariniidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Crimson-naped Woodpecker,Dryobates cathpharius,Picidae,Piciformes,sight,2
F2,8,forest,4,14/03/2023,post-winter,Fire-breasted Flowerpecker,Dicaeum ignipectus,Dicaeidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Golden-throated Barbet,Psilopogon franklinii,Megalaimidae,Piciformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Great Barbet,Psilopogon virens,Megalaimidae,Piciformes,call,2
F2,8,forest,4,14/03/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Grey-chinned Minivet,Pericrocotus solaris,Campephagidae,Passeriformes,sight,2
F2,8,forest,4,14/03/2023,post-winter,Large Niltava,Niltava grandis,Muscicapidae,Passeriformes,sight,1
F2,8,forest,4,14/03/2023,post-winter,Lemon-rumped Warbler,Phylloscopus chloronotus,Phylloscopidae,Passeriformes,sight,1
F2,8,forest,4,14/03/2023,post-winter,Mountain Bulbul,Ixos mcclellandii,Pycnonotidae,Passeriformes,sight,2
F2,8,forest,4,14/03/2023,post-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Orange-bellied Leafbird,Chloropsis hardwickii,Chloropseidae,Passeriformes,sight,1
F2,8,forest,4,14/03/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Dicaeidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Spotted Forktail,Enicurus maculatus,Muscicapidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,Whiskered Yuhina,Yuhina flavicollis,Zosteropidae,Passeriformes,call,1
F2,8,forest,4,14/03/2023,post-winter,White-bellied Erpornis,Erpornis zantholeuca,Vireonidae,Passeriformes,sight,2
F2,8,forest,4,14/03/2023,post-winter,Yellow-cheeked Tit,Machlolophus spilonotus,Paridae,Passeriformes,sight,5
F3,8,forest,4,14/03/2023,post-winter,Black-throated Sunbird,Aethopyga saturata,Nectariniidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Chestnut-crowned Warbler,Phylloscopus castaniceps,Phylloscopidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Fire-breasted Flowerpecker,Dicaeum ignipectus,Dicaeidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Golden Babbler,Cyanoderma chrysaeum,Timaliidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Golden-throated Barbet,Psilopogon franklinii,Megalaimidae,Piciformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Green-tailed Sunbird,Aethopyga nipalensis,Nectariniidae,Passeriformes,sight,1
F3,8,forest,4,14/03/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Hill Partridge,Arborophila torqueola,Phasianidae,Galliformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Nepal Fulvetta,Alcippe nipalensis,Leiothrichidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Pygmy Cupwing,Pnoepyga pusilla,Pnoepygidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Red-billed Scimitar Babbler,Pomatorhinus ochraceiceps,Timaliidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Dicaeidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Spotted Forktail,Enicurus maculatus,Muscicapidae,Passeriformes,call,1
F3,8,forest,4,14/03/2023,post-winter,Whiskered Yuhina,Yuhina flavicollis,Zosteropidae,Passeriformes,sight,6
F3,8,forest,4,14/03/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Fire-breasted Flowerpecker,Dicaeum ignipectus,Dicaeidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Golden Babbler,Cyanoderma chrysaeum,Timaliidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Green-tailed Sunbird,Aethopyga nipalensis,Nectariniidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Grey-hooded Warbler,Phylloscopus xanthoschistos,Phylloscopidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Nepal Fulvetta,Alcippe nipalensis,Leiothrichidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Orange-bellied Leafbird,Chloropsis hardwickii,Chloropseidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Pygmy Cupwing,Pnoepyga pusilla,Pnoepygidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,White-bellied Erpornis,Erpornis zantholeuca,Vireonidae,Passeriformes,sight,4
A8,8,abandoned,4,08/03/2023,post-winter,White-crested Laughingthrush,Garrulax leucolophus,Leiothrichidae,Passeriformes,call,1
F8,8,forest,4,16/03/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Black-throated Sunbird,Aethopyga saturata,Nectariniidae,Passeriformes,sight,1
F1,8,forest,4,18/03/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Crested Serpent-Eagle,Spilornis cheela,Accipitridae,Accipitriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Green-tailed Sunbird,Aethopyga nipalensis,Nectariniidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Grey-chinned Minivet,Pericrocotus solaris,Campephagidae,Passeriformes,sight,2
F1,8,forest,4,18/03/2023,post-winter,Lemon-rumped Warbler,Phylloscopus chloronotus,Phylloscopidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Orange-bellied Leafbird,Chloropsis hardwickii,Chloropseidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Rufous-winged Fulvetta,Schoeniparus castaneceps,Pellorneidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Dicaeidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Stripe-throated Yuhina,Yuhina gularis,Zosteropidae,Passeriformes,sight,3
F1,8,forest,4,18/03/2023,post-winter,Whiskered Yuhina,Yuhina flavicollis,Zosteropidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,White-bellied Erpornis,Erpornis zantholeuca,Vireonidae,Passeriformes,call,1
F1,8,forest,4,18/03/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Ashy Drongo,Dicrurus leucophaeus,Dicruridae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,sight,1
F4,8,forest,4,18/03/2023,post-winter,Black Bulbul,Hypsipetes leucocephalus,Pycnonotidae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Black-faced Laughingthrush,Trochalopteron affine,Leiotrichidae,Passeriformes,sight,20
F4,8,forest,4,18/03/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Chestnut-crowned Warbler,Phylloscopus castaniceps,Phylloscopidae,Passeriformes,sight,1
F4,8,forest,4,18/03/2023,post-winter,Fire-breasted Flowerpecker,Dicaeum ignipectus,Dicaeidae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Golden Babbler,Cyanoderma chrysaeum,Timaliidae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Large Niltava,Niltava grandis,Muscicapidae,Passeriformes,call,3
F4,8,forest,4,18/03/2023,post-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Nepal Fulvetta,Alcippe nipalensis,Leiothrichidae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Orange-bellied Leafbird,Chloropsis hardwickii,Chloropseidae,Passeriformes,sight,1
F4,8,forest,4,18/03/2023,post-winter,Red-headed Trogon,Harpactes erythrocephalus,Trogonidae,Trogoniformes,sight,1
F4,8,forest,4,18/03/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
F4,8,forest,4,18/03/2023,post-winter,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Dicaeidae,Passeriformes,call,1
